ORDER_ID,CUSTOMER_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,REQUIRED_DATE,SHIP_DATE,ORDER_STATUS,SHIP_METHOD,SHIPPING_ADDRESS_ID,TOTAL_AMOUNT,TAX_AMOUNT,SHIPPING_COST,DISCOUNT_AMOUNT,FINAL_AMOUNT,PAYMENT_METHOD,PAYMENT_STATUS,NOTES
8190,879,25,292,2025-07-06,2025-07-17,2025-07-11,Delivered,Pickup,,151086.59,22662.99,453,4644.41,169558.18,Mobile Banking,Completed,Order placed by Usman Malik
8191,1511,34,286,2025-08-02,2025-08-08,2025-08-04,Delivered,Courier,,7748.71,1162.31,279,1043.29,8146.72,EasyPaisa,Completed,Order placed by Ahmed Malik
8192,1959,54,300,2024-03-22,2024-03-23,2024-03-27,Delivered,Standard,,268542.17,40281.32,266,44366.83,264722.65,Debit Card,Completed,Order placed by Abdullah Siddiqui
8193,690,21,162,2024-12-22,2024-12-27,2024-12-26,Delivered,Standard,,159040.91,23856.14,57,19601.09,163352.95,Cash,Completed,Order placed by Sadia Akhtar
8194,377,25,21,2024-02-19,2024-02-28,2024-02-24,Shipped,Express,,377344.09,56601.61,208,65154.91,368998.78,Bank Transfer,Completed,Order placed by Fatima Saeed
8195,162,58,291,2023-10-16,2023-10-30,2023-10-22,Shipped,Pickup,,31423.79,4713.57,52,4572.21,31617.16,Mobile Banking,Completed,Order placed by Hassan Naqvi
8196,1570,33,174,2023-10-10,2023-10-12,2023-10-13,Delivered,Standard,,328348.57,49252.29,481,14099.43,363982.43,Credit Card,Completed,Order placed by Jannat Rehman
8197,740,69,153,2025-03-15,2025-03-26,2025-03-18,Shipped,Pickup,,388187.25,58228.09,111,49218.75,397307.59,JazzCash,Completed,Order placed by Muhammad Farooq
8198,1521,6,194,2023-12-14,2023-12-24,2023-12-15,Shipped,Courier,,77569.38,11635.41,123,9439.62,79888.17,EasyPaisa,Completed,Order placed by Umar Hussain
8199,1415,27,258,2025-05-15,2025-05-19,2025-05-22,Shipped,Courier,,179061.34,26859.2,144,18062.66,188001.88,EasyPaisa,Completed,Order placed by Shahzad Ali
8200,1791,27,95,2024-10-31,2024-11-07,2024-11-06,Shipped,Pickup,,223778.94,33566.84,100,27645.06,229800.72,Credit Card,Completed,Order placed by Hassan Farooq
8201,398,65,284,2023-12-29,2024-01-11,2024-01-03,Shipped,Courier,,425320.34,63798.05,433,59014.66,430536.73,Bank Transfer,Completed,Order placed by Khadija Shah
8202,680,57,236,2024-04-27,2024-05-08,2024-04-28,Shipped,Courier,,9896.83,1484.52,362,264.17,11479.18,EasyPaisa,Completed,Order placed by Ayan Khan
8203,936,3,252,2024-12-09,2024-12-16,2024-12-10,Shipped,Pickup,,222456.75,33368.51,486,8263.25,248048.01,EasyPaisa,Completed,Order placed by Aisha Tariq
8204,846,21,162,2025-06-17,2025-06-24,2025-06-23,Delivered,Courier,,518141.52,77721.23,3,47820.48,548045.27,Mobile Banking,Completed,Order placed by Sana Siddiqui
8205,1501,68,135,2024-04-11,2024-04-12,2024-04-15,Shipped,Courier,,471087.28,70663.09,223,63578.72,478394.65,Credit Card,Completed,Order placed by Muhammad Khalid
8206,1333,73,81,2023-11-09,2023-11-19,2023-11-11,Delivered,Express,,315142.56,47271.38,339,22335.44,340417.51,Bank Transfer,Completed,Order placed by Noor Ahmed
8207,317,35,166,2023-10-11,2023-10-22,2023-10-15,Delivered,Pickup,,171343.97,25701.59,20,23618.03,173447.53,Credit Card,Completed,Order placed by Zara Rizwan
8208,518,26,83,2025-08-08,2025-08-22,2025-08-13,Delivered,Standard,,38644.84,5796.73,236,2318.16,42359.41,EasyPaisa,Completed,Order placed by Sumaya Khalid
8209,828,41,14,2024-01-26,2024-02-02,2024-02-01,Delivered,Express,,220176.16,33026.42,135,37707.84,215629.75,Cash,Completed,Order placed by Shahzad Hashmi
8210,683,7,156,2023-11-01,2023-11-11,2023-11-02,Shipped,Standard,,351579.71,52736.96,4,37944.29,366376.38,Bank Transfer,Completed,Order placed by Arham Farooq
8211,506,67,49,2023-11-18,2023-11-24,2023-11-20,Shipped,Same Day,,138425.16,20763.77,360,11243.84,148305.09,EasyPaisa,Completed,Order placed by Ali Saleem
8212,695,46,133,2024-10-12,2024-10-20,2024-10-18,Delivered,Pickup,,79097.79,11864.67,158,10715.21,80405.25,Mobile Banking,Completed,Order placed by Zayan Siddiqui
8213,1504,58,213,2025-05-28,2025-05-29,2025-05-31,Shipped,Standard,,61914.11,9287.12,76,6285.89,64991.33,Cash,Completed,Order placed by Ayesha Raza
8214,503,46,131,2025-01-10,2025-01-22,2025-01-15,Shipped,Pickup,,304641.56,45696.23,431,38589.44,312179.35,EasyPaisa,Completed,Order placed by Zain Hashmi
8215,1945,49,82,2024-06-27,2024-06-28,2024-07-01,Delivered,Courier,,5115.9,767.39,137,1055.1,4965.19,EasyPaisa,Completed,Order placed by Rayyan Akhtar
8216,259,75,119,2024-06-18,2024-06-20,2024-06-20,Delivered,Courier,,176671.45,26500.72,290,33969.55,169492.61,JazzCash,Completed,Order placed by Sumaya Khan
8217,888,26,83,2024-11-20,2024-11-23,2024-11-21,Delivered,Standard,,132813.4,19922.01,264,2078.6,150920.81,Debit Card,Completed,Order placed by Ali Abbas
8218,1183,54,125,2025-02-13,2025-02-18,2025-02-15,Delivered,Courier,,242705.13,36405.77,204,27638.87,251676.04,Credit Card,Completed,Order placed by Umar Khan
8219,785,34,84,2025-01-14,2025-01-17,2025-01-19,Shipped,Courier,,190011.95,28501.79,19,23268.05,195264.7,EasyPaisa,Completed,Order placed by Aisha Malik
8220,329,12,235,2024-04-07,2024-04-17,2024-04-13,Delivered,Same Day,,405302.14,60795.32,179,25788.86,440487.61,Credit Card,Completed,Order placed by Hassan Qureshi
8221,1708,12,245,2024-09-06,2024-09-12,2024-09-10,Delivered,Express,,26539.71,3980.96,288,5592.29,25216.38,EasyPaisa,Completed,Order placed by Usman Zahid
8222,1677,70,13,2025-01-22,2025-01-27,2025-01-24,Shipped,Standard,,325038.44,48755.77,356,35216.56,338933.64,Credit Card,Completed,Order placed by Haris Khan
8223,1101,8,208,2025-03-03,2025-03-10,,Pending,Standard,,503272.83,75490.92,398,62280.17,516881.59,Mobile Banking,Pending,Order placed by Zara Nadeem
8224,537,5,57,2025-01-12,2025-01-20,2025-01-16,Shipped,Same Day,,206374.41,30956.16,227,37605.59,199951.98,Cash,Completed,Order placed by Amina Farooq
8225,75,6,58,2024-09-15,2024-09-23,2024-09-16,Shipped,Standard,,146569.34,21985.4,286,16442.66,152398.07,EasyPaisa,Completed,Order placed by Noor Iqbal
8226,139,51,237,2024-10-10,2024-10-24,2024-10-16,Delivered,Express,,395815.09,59372.26,285,38702.91,416769.44,JazzCash,Completed,Order placed by Yusuf Rehman
8227,1490,66,103,2025-05-30,2025-06-13,2025-06-03,Shipped,Express,,109377.38,16406.61,191,20736.62,105238.37,Bank Transfer,Completed,Order placed by Umar Nadeem
8228,331,16,231,2024-07-28,2024-08-10,2024-07-30,Delivered,Same Day,,296245.69,44436.85,404,12805.31,328281.22,EasyPaisa,Completed,Order placed by Muhammad Iqbal
8229,1683,52,253,2024-05-15,2024-05-26,2024-05-20,Delivered,Pickup,,294559.55,44183.93,23,27754.45,311012.04,Cash,Completed,Order placed by Hussein Naeem
8230,1645,26,83,2025-05-27,2025-06-01,2025-05-28,Shipped,Pickup,,303553.93,45533.09,388,30551.07,318923.95,Cash,Completed,Order placed by Ayan Farooq
8231,1915,51,17,2024-04-07,2024-04-14,,Processing,Same Day,,452672.41,67900.86,345,62163.59,458754.67,Mobile Banking,Pending,Order placed by Mahnoor Nadeem
8232,869,39,67,2024-09-27,2024-10-05,2024-10-04,Delivered,Express,,80872.09,12130.81,177,13575.91,79604.0,Credit Card,Completed,Order placed by Noor Khalid
8233,690,47,215,2025-07-17,2025-07-31,2025-07-24,Shipped,Same Day,,575098.32,86264.75,483,40159.68,621686.38,Cash,Completed,Order placed by Sadia Akhtar
8234,1750,45,60,2024-04-30,2024-05-08,,Processing,Same Day,,182940.96,27441.14,378,13197.04,197563.06,Debit Card,Pending,Order placed by Yusuf Malik
8235,775,24,247,2025-05-14,2025-05-27,,Processing,Pickup,,392612.15,58891.82,448,34987.85,416964.11,Mobile Banking,Pending,Order placed by Hafsa Khalid
8236,855,69,50,2025-01-14,2025-01-25,,Pending,Pickup,,157113.02,23566.95,49,35698.98,145029.99,Credit Card,Pending,Order placed by Zain Saleem
8237,203,48,182,2025-03-14,2025-03-25,2025-03-19,Shipped,Courier,,63065.82,9459.87,483,4514.18,68494.52,Credit Card,Completed,Order placed by Hafsa Naqvi
8238,653,2,241,2024-06-12,2024-06-15,2024-06-18,Delivered,Pickup,,598585.24,89787.79,157,55920.76,632609.26,EasyPaisa,Completed,Order placed by Ayan Tariq
8239,1114,24,164,2024-01-31,2024-02-09,2024-02-07,Delivered,Standard,,23061.78,3459.27,173,5113.22,21580.83,Credit Card,Completed,Order placed by Hassan Ahmed
8240,216,7,104,2025-03-08,2025-03-19,2025-03-11,Shipped,Express,,151519.65,22727.95,268,4950.35,169565.25,Credit Card,Completed,Order placed by Bilal Raza
8241,1459,74,128,2025-07-07,2025-07-16,2025-07-11,Delivered,Courier,,167177.04,25076.56,315,26350.96,166217.63,Cash,Completed,Order placed by Mahnoor Farooq
8242,175,69,63,2025-02-25,2025-02-26,2025-03-02,Shipped,Standard,,178455.51,26768.33,432,19402.49,186253.35,JazzCash,Completed,Order placed by Hania Ahmed
8243,395,60,187,2024-12-31,2025-01-05,2025-01-04,Delivered,Pickup,,180619.64,27092.95,481,25876.36,182317.23,Bank Transfer,Completed,Order placed by Rayyan Hashmi
8244,1222,42,243,2024-12-18,2024-12-22,,Processing,Standard,,41632.14,6244.82,151,1435.86,46592.1,Bank Transfer,Pending,Order placed by Abdullah Khalid
8245,1971,19,193,2025-08-20,2025-09-01,,Pending,Pickup,,322910.22,48436.53,33,22063.78,349315.97,Credit Card,Pending,Order placed by Zain Rehman
8246,130,60,187,2025-04-07,2025-04-08,2025-04-14,Shipped,Pickup,,226228.27,33934.24,306,37317.73,223150.78,Credit Card,Completed,Order placed by Sana Akhtar
8247,870,55,148,2024-01-23,2024-01-31,2024-01-28,Shipped,Same Day,,27474.17,4121.13,382,2720.83,29256.46,JazzCash,Completed,Order placed by Bilal Rehman
8248,146,19,121,2024-05-18,2024-05-27,2024-05-21,Shipped,Courier,,246291.44,36943.72,138,20447.56,262925.6,Credit Card,Completed,Order placed by Haris Jafri
8249,695,75,271,2024-01-14,2024-01-22,2024-01-21,Shipped,Standard,,404941.97,60741.3,315,18965.03,447033.24,JazzCash,Completed,Order placed by Zayan Siddiqui
8250,657,50,160,2024-09-10,2024-09-15,2024-09-14,Shipped,Express,,142535.28,21380.29,470,2610.72,161774.85,EasyPaisa,Completed,Order placed by Khadija Raza
8251,504,52,79,2025-07-13,2025-07-16,,Pending,Pickup,,251471.48,37720.72,400,29505.52,260086.68,JazzCash,Pending,Order placed by Usman Raza
8252,1551,8,230,2024-11-21,2024-12-03,2024-11-28,Delivered,Standard,,286465.69,42969.85,274,34678.31,295031.24,Cash,Completed,Order placed by Hassan Ali
8253,1165,12,235,2024-08-15,2024-08-18,,Processing,Express,,185132.56,27769.88,134,10807.44,202229.0,JazzCash,Pending,Order placed by Umar Waseem
8254,704,31,25,2024-09-03,2024-09-12,2024-09-04,Delivered,Pickup,,193085.84,28962.88,356,790.16,221614.56,Cash,Completed,Order placed by Zayan Saeed
8255,684,72,116,2023-10-21,2023-11-03,2023-10-23,Delivered,Courier,,216462.6,32469.39,51,21891.4,227091.6,Mobile Banking,Completed,Order placed by Sana Iqbal
8256,1292,5,10,2025-07-19,2025-07-21,2025-07-24,Delivered,Standard,,510847.34,76627.1,222,53072.66,534623.79,JazzCash,Completed,Order placed by Ali Raza
8257,600,57,270,2024-10-02,2024-10-08,2024-10-08,Delivered,Same Day,,72478.7,10871.8,123,6806.3,76667.2,JazzCash,Completed,Order placed by Maryam Rashid
8258,894,66,276,2024-11-01,2024-11-10,,Processing,Same Day,,29646.51,4446.98,210,5483.49,28819.99,Cash,Pending,Order placed by Haris Zahid
8259,1692,53,157,2024-02-27,2024-03-08,2024-02-29,Delivered,Standard,,176643.96,26496.59,396,29625.04,173911.52,Debit Card,Completed,Order placed by Ali Waseem
8260,22,38,285,2024-12-20,2025-01-02,2024-12-25,Shipped,Same Day,,82303.9,12345.59,493,5412.1,89730.39,Debit Card,Completed,Order placed by Arham Ali
8261,88,63,24,2025-07-07,2025-07-14,2025-07-11,Shipped,Standard,,33401.84,5010.28,331,3904.16,34838.96,Mobile Banking,Completed,Order placed by Rayyan Nadeem
8262,457,1,282,2024-04-22,2024-04-26,2024-04-28,Delivered,Courier,,265826.3,39873.95,417,13386.7,292730.55,Bank Transfer,Completed,Order placed by Rayyan Raza
8263,393,20,224,2024-02-24,2024-02-29,,Pending,Pickup,,352709.16,52906.37,311,64075.84,341850.7,JazzCash,Pending,Order placed by Amina Zaidi
8264,1844,44,212,2023-12-06,2023-12-19,2023-12-13,Delivered,Express,,364609.69,54691.45,2,20362.31,398940.83,Debit Card,Completed,Order placed by Ayan Siddiqui
8265,892,73,106,2025-05-09,2025-05-11,2025-05-14,Shipped,Same Day,,242341.16,36351.17,468,13163.84,265996.49,Bank Transfer,Completed,Order placed by Yusuf Akhtar
8266,603,37,181,2025-08-15,2025-08-19,2025-08-17,Delivered,Express,,10678.01,1601.7,441,1129.99,11590.71,EasyPaisa,Completed,Order placed by Amina Nadeem
8267,1190,3,287,2024-10-22,2024-10-30,2024-10-23,Shipped,Standard,,120213.92,18032.09,236,15734.08,122747.93,EasyPaisa,Completed,Order placed by Umar Zaidi
8268,1208,18,170,2025-05-04,2025-05-16,2025-05-10,Shipped,Express,,130377.61,19556.64,317,9574.39,140676.87,Mobile Banking,Completed,Order placed by Yusuf Hussain
8269,177,52,79,2025-08-23,2025-08-26,2025-08-24,Shipped,Courier,,60772.44,9115.87,352,6258.56,63981.74,JazzCash,Completed,Order placed by Hafsa Zahid
8270,889,41,65,2023-10-14,2023-10-23,2023-10-15,Delivered,Standard,,357184.54,53577.68,407,48771.46,362397.76,Credit Card,Completed,Order placed by Aisha Iqbal
8271,573,37,154,2023-10-24,2023-11-07,2023-10-29,Delivered,Courier,,267018.36,40052.75,208,8616.64,298662.46,JazzCash,Completed,Order placed by Muhammad Hassan
8272,1372,2,38,2023-09-12,2023-09-20,2023-09-16,Delivered,Express,,151201.49,22680.22,477,18107.51,156251.2,Cash,Completed,Order placed by Mahnoor Zaidi
8273,697,25,21,2023-09-16,2023-09-27,,Pending,Express,,218804.99,32820.75,298,39623.01,212300.72,JazzCash,Pending,Order placed by Jannat Iqbal
8274,53,8,186,2024-09-12,2024-09-22,2024-09-14,Delivered,Same Day,,142780.41,21417.06,462,14386.59,150272.88,Debit Card,Completed,Order placed by Hamza Abbas
8275,322,19,193,2024-12-26,2024-12-28,2025-01-01,Delivered,Same Day,,494004.62,74100.69,233,50158.38,518179.92,EasyPaisa,Completed,Order placed by Yusuf Jafri
8276,1625,51,88,2025-04-22,2025-04-28,2025-04-24,Shipped,Same Day,,234902.83,35235.42,289,22625.17,247802.08,Cash,Completed,Order placed by Amaan Rizvi
8277,904,13,274,2024-05-28,2024-05-29,2024-05-29,Shipped,Standard,,228826.19,34323.93,243,11967.81,251425.31,Bank Transfer,Completed,Order placed by Zoya Rizvi
8278,1305,44,212,2024-03-16,2024-03-29,2024-03-18,Delivered,Express,,288655.52,43298.33,216,28626.48,303543.37,JazzCash,Completed,Order placed by Ali Zaidi
8279,1853,21,162,2025-02-14,2025-02-15,2025-02-20,Delivered,Courier,,246877.29,37031.59,117,34388.71,249637.18,EasyPaisa,Completed,Order placed by Usman Siddiqui
8280,1505,68,135,2025-04-16,2025-04-21,2025-04-23,Delivered,Courier,,372756.92,55913.54,474,29773.08,399371.37,JazzCash,Completed,Order placed by Khadija Nadeem
8281,1331,57,270,2024-12-23,2024-12-28,2024-12-29,Delivered,Standard,,349707.28,52456.09,356,24459.72,378059.65,Credit Card,Completed,Order placed by Sana Malik
8282,498,74,198,2024-03-12,2024-03-23,,Pending,Express,,47956.45,7193.47,248,6159.55,49238.37,Debit Card,Pending,Order placed by Jannat Iqbal
8283,672,63,190,2025-04-09,2025-04-17,2025-04-10,Shipped,Courier,,279680.07,41952.01,9,31018.93,290622.15,Debit Card,Completed,Order placed by Aisha Zahid
8284,1477,33,197,2024-06-03,2024-06-13,2024-06-05,Delivered,Same Day,,156941.24,23541.19,444,18077.76,162848.66,Bank Transfer,Completed,Order placed by Alina Iqbal
8285,226,75,271,2024-04-18,2024-04-19,2024-04-22,Shipped,Courier,,231928.98,34789.35,308,35359.02,231667.31,Cash,Completed,Order placed by Ahmed Farooq
8286,550,32,64,2023-09-12,2023-09-25,2023-09-13,Shipped,Express,,467543.78,70131.57,202,26938.22,510939.14,Cash,Completed,Order placed by Zayan Zaidi
8287,1629,48,115,2023-09-04,2023-09-17,2023-09-09,Delivered,Courier,,60683.22,9102.48,272,8059.78,61997.93,Debit Card,Completed,Order placed by Usman Jafri
8288,399,31,12,2025-03-01,2025-03-09,,Processing,Pickup,,37429.26,5614.39,129,493.74,42678.9,Credit Card,Pending,Order placed by Hamza Akhtar
8289,726,17,229,2024-06-27,2024-07-09,2024-06-29,Delivered,Courier,,379417.11,56912.57,272,44765.89,391835.8,JazzCash,Completed,Order placed by Mariam Khan
8290,844,70,19,2023-10-20,2023-10-24,2023-10-25,Shipped,Standard,,56117.56,8417.63,485,3647.44,61372.76,Bank Transfer,Completed,Order placed by Maryam Malik
8291,839,45,60,2024-10-05,2024-10-06,2024-10-06,Delivered,Express,,295047.76,44257.16,119,28063.24,311360.67,JazzCash,Completed,Order placed by Rabia Khan
8292,565,62,146,2025-02-25,2025-03-08,2025-02-26,Delivered,Courier,,217949.29,32692.39,38,33338.71,217340.97,Cash,Completed,Order placed by Ayan Ali
8293,1886,64,211,2024-12-08,2024-12-17,2024-12-10,Delivered,Same Day,,226176.76,33926.51,470,24851.24,235722.04,Cash,Completed,Order placed by Hassan Abbas
8294,1428,63,120,2024-12-09,2024-12-11,2024-12-14,Delivered,Pickup,,5123.44,768.52,34,733.56,5192.4,Bank Transfer,Completed,Order placed by Hamza Jafri
8295,1001,62,85,2025-01-08,2025-01-18,2025-01-14,Delivered,Same Day,,222775.94,33416.39,49,9719.06,246522.28,Debit Card,Completed,Order placed by Hussein Rizvi
8296,1309,13,122,2024-08-27,2024-09-07,2024-08-29,Delivered,Pickup,,64303.16,9645.47,307,10342.84,63912.8,Cash,Completed,Order placed by Umar Jafri
8297,233,22,222,2024-02-09,2024-02-20,2024-02-16,Delivered,Standard,,105415.33,15812.3,482,16213.67,105495.96,Credit Card,Completed,Order placed by Alina Abbas
8298,670,16,238,2024-12-27,2025-01-01,2025-01-03,Shipped,Courier,,242857.7,36428.65,266,26197.3,253355.05,EasyPaisa,Completed,Order placed by Rayyan Rashid
8299,806,14,42,2025-03-16,2025-03-29,2025-03-18,Shipped,Pickup,,469142.56,70371.38,183,77776.44,461920.51,JazzCash,Completed,Order placed by Hania Ahmed
8300,464,29,155,2025-07-25,2025-07-28,2025-07-29,Shipped,Same Day,,361443.23,54216.48,285,47243.77,368700.94,Mobile Banking,Completed,Order placed by Ahmed Tariq
8301,508,73,220,2024-05-01,2024-05-12,,Processing,Pickup,,164670.26,24700.54,194,13197.74,176367.07,Credit Card,Pending,Order placed by Sana Farooq
8302,1718,1,282,2025-01-05,2025-01-12,2025-01-09,Delivered,Pickup,,136818.84,20522.83,259,21627.16,135973.51,JazzCash,Completed,Order placed by Ayan Ahmed
8303,1625,34,84,2025-04-13,2025-04-19,2025-04-19,Delivered,Courier,,383612.44,57541.87,366,33394.56,408125.74,Mobile Banking,Completed,Order placed by Amaan Rizvi
8304,65,50,177,2023-12-02,2023-12-15,2023-12-06,Delivered,Same Day,,339233.26,50884.99,32,52629.74,337520.51,EasyPaisa,Completed,Order placed by Ayan Rehman
8305,126,17,229,2024-10-25,2024-10-28,2024-10-30,Delivered,Express,,263822.91,39573.44,30,24222.09,279204.26,EasyPaisa,Completed,Order placed by Rayyan Waseem
8306,1014,52,253,2025-07-04,2025-07-14,,Processing,Standard,,95030.98,14254.65,362,3761.02,105886.61,Debit Card,Pending,Order placed by Rayyan Nadeem
8307,888,58,291,2024-03-21,2024-03-25,2024-03-25,Shipped,Same Day,,116342.21,17451.33,165,8910.79,125047.76,Mobile Banking,Completed,Order placed by Ali Abbas
8308,1953,38,299,2024-10-28,2024-10-29,2024-11-02,Shipped,Express,,90713.44,13607.02,354,3493.56,101180.9,Debit Card,Completed,Order placed by Yusuf Rizvi
8309,1318,11,168,2025-02-24,2025-02-27,2025-02-28,Shipped,Courier,,279187.1,41878.06,488,38917.9,282635.26,Credit Card,Completed,Order placed by Fatima Farooq
8310,96,58,213,2023-10-30,2023-11-06,2023-11-03,Delivered,Standard,,126276.59,18941.49,481,19921.41,125777.66,Cash,Completed,Order placed by Sana Hassan
8311,1185,39,234,2024-06-01,2024-06-06,2024-06-08,Delivered,Same Day,,76462.51,11469.38,365,10907.49,77389.41,Debit Card,Completed,Order placed by Hania Hussain
8312,13,5,184,2024-11-05,2024-11-15,2024-11-06,Delivered,Same Day,,5103.39,765.51,326,392.61,5802.29,Mobile Banking,Completed,Order placed by Maryam Jafri
8313,202,42,71,2024-08-10,2024-08-19,2024-08-13,Delivered,Express,,233652.48,35047.87,388,27741.52,241346.84,JazzCash,Completed,Order placed by Bilal Khan
8314,816,65,240,2024-11-23,2024-12-02,2024-11-26,Shipped,Standard,,210763.61,31614.54,41,19640.39,222778.76,Mobile Banking,Completed,Order placed by Sumaya Hashmi
8315,1852,33,15,2025-05-29,2025-06-11,,Pending,Express,,38187.02,5728.05,121,5675.98,38360.1,JazzCash,Pending,Order placed by Hussein Khan
8316,1001,25,21,2024-03-26,2024-04-07,2024-03-31,Shipped,Pickup,,119808.95,17971.34,305,19528.05,118557.24,EasyPaisa,Completed,Order placed by Hussein Rizvi
8317,1568,7,199,2025-06-23,2025-07-02,2025-06-26,Shipped,Pickup,,200004.14,30000.62,382,25785.86,204600.9,EasyPaisa,Completed,Order placed by Muhammad Tariq
8318,1066,65,284,2024-08-17,2024-08-28,,Processing,Standard,,192673.34,28901.0,290,3150.66,218713.68,EasyPaisa,Pending,Order placed by Ahmed Hassan
8319,1657,27,179,2024-06-23,2024-07-07,,Processing,Express,,210302.88,31545.43,307,17781.12,224374.19,Debit Card,Pending,Order placed by Hafsa Rizwan
