CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,DATE_OF_BIRTH,GENDER,MARITAL_STATUS,EDUCATION_LEVEL,ANNUAL_INCOME,CUSTOMER_SEGMENT,REGISTRATION_DATE,IS_ACTIVE
1760,Jannat,Zaidi,jannat.zaidi@outlook.com,+92-307-4921053,1976-08-17,M,Divorced,Higher Secondary,297672,Occasional,2020-09-18,True
1761,Umar,Farooq,umar.farooq@outlook.com,+92-330-7688650,1972-04-10,Other,Single,Primary,1215293,Regular,2023-06-08,True
1762,Noor,Rizwan,noor.rizwan@yahoo.com,+92-346-1588824,2002-11-18,F,Divorced,Primary,953808,Regular,2024-02-12,True
1763,Aisha,Ahmed,aisha.ahmed@yahoo.com,+92-338-7581571,1972-08-03,F,Single,Bachelor,807802,Regular,2025-08-23,True
1764,Amina,Tariq,amina.tariq@hotmail.com,+92-304-1425025,1963-05-21,M,Married,Other,924153,Regular,2022-07-11,False
1765,Mariam,Hussain,mariam.hussain@gmail.com,+92-308-8476587,1972-07-27,M,Widowed,Secondary,4895528,Premium,2025-03-22,False
1766,Hassan,Akhtar,hassan.akhtar@gmail.com,+92-333-3171276,1984-12-02,Other,Widowed,Secondary,996222,Regular,2022-06-28,False
1767,Yusuf,Saleem,yusuf.saleem@yahoo.com,+92-313-6728930,1952-12-13,Other,Divorced,PhD,1005660,Regular,2023-06-05,False
1768,Hafsa,Farooq,hafsa.farooq@yahoo.com,+92-317-1730383,1987-03-01,Other,Married,Other,553318,Regular,2023-04-19,True
1769,Aisha,Farooq,aisha.farooq@gmail.com,+92-312-3231993,1976-09-10,Other,Single,Master,834591,Regular,2024-10-15,False
1770,Ayesha,Tariq,ayesha.tariq@hotmail.com,+92-316-3654564,1973-07-24,Other,Married,Primary,4324532,Premium,2021-11-01,False
1771,Zayan,Khalid,zayan.khalid@outlook.com,+92-313-1324173,2004-09-16,F,Married,Bachelor,554395,Occasional,2022-02-21,True
1772,Arham,Naeem,arham.naeem@hotmail.com,+92-347-4831802,1949-03-04,M,Widowed,Higher Secondary,1166580,Regular,2022-07-15,False
1773,Rabia,Tariq,rabia.tariq@hotmail.com,+92-329-7440648,1987-07-04,Other,Single,Other,1413533,Regular,2023-08-05,True
1774,Alina,Qureshi,alina.qureshi@outlook.com,+92-324-4337421,1991-01-16,Other,Divorced,PhD,614421,Occasional,2023-08-02,True
1775,Zain,Qureshi,zain.qureshi@hotmail.com,+92-342-8465225,1977-12-21,F,Divorced,Primary,1085840,Regular,2023-10-12,False
1776,Rayyan,Rizvi,rayyan.rizvi@hotmail.com,+92-329-5794823,1976-07-15,F,Single,Secondary,200967,Occasional,2024-07-05,True
1777,Aisha,Zahid,aisha.zahid@yahoo.com,+92-319-4975082,2002-02-24,Other,Married,Other,1431247,Regular,2023-09-10,True
1778,Mariam,Rizvi,mariam.rizvi@hotmail.com,+92-300-9591848,1992-10-01,F,Widowed,Higher Secondary,740037,Occasional,2024-09-04,True
1779,Rayyan,Abbas,rayyan.abbas@hotmail.com,+92-304-2849818,1947-01-21,M,Widowed,PhD,524839,Regular,2023-06-26,True
1780,Ayan,Rashid,ayan.rashid@hotmail.com,+92-347-8985730,2001-08-08,Other,Divorced,Secondary,14076486,VIP,2025-05-18,False
1781,Zayan,Jafri,zayan.jafri@outlook.com,+92-339-5523032,1998-10-15,Other,Widowed,Primary,1463526,Regular,2021-04-08,True
1782,Shahzad,Jafri,shahzad.jafri@outlook.com,+92-343-8138769,1960-07-26,Other,Single,Higher Secondary,498764,Occasional,2023-12-30,True
1783,Hussein,Raza,hussein.raza@yahoo.com,+92-321-3449255,1979-02-02,F,Married,PhD,512821,Occasional,2025-05-29,True
1784,Amaan,Malik,amaan.malik@gmail.com,+92-331-2027851,1945-04-05,M,Divorced,Bachelor,849831,Regular,2024-05-11,False
1785,Yusuf,Rizwan,yusuf.rizwan@outlook.com,+92-304-7032965,1998-05-28,M,Single,Primary,786059,Occasional,2022-10-11,True
1786,Mahnoor,Hussain,mahnoor.hussain@outlook.com,+92-308-5806524,1965-11-16,M,Widowed,Other,4837319,Premium,2024-10-30,True
1787,Zayan,Tariq,zayan.tariq@hotmail.com,+92-340-1939691,1966-06-25,Other,Single,Other,1890890,Premium,2023-01-01,True
1788,Hafsa,Waseem,hafsa.waseem@outlook.com,+92-348-8254607,1958-11-06,Other,Married,Primary,4068922,Premium,2024-09-26,True
1789,Hassan,Saleem,hassan.saleem@outlook.com,+92-324-8778870,1976-06-12,Other,Widowed,Primary,867259,Regular,2025-04-02,False
1790,Hamza,Rizvi,hamza.rizvi@hotmail.com,+92-335-1120001,1996-10-19,F,Single,Other,670708,Occasional,2024-09-20,True
1791,Hassan,Farooq,hassan.farooq@hotmail.com,+92-307-4349662,1946-05-19,M,Single,PhD,582905,Regular,2021-12-16,True
1792,Arham,Nadeem,arham.nadeem@yahoo.com,+92-331-1217588,1967-06-04,F,Widowed,Other,4213805,Premium,2024-08-18,True
1793,Alina,Iqbal,alina.iqbal@gmail.com,+92-336-7195421,2000-03-09,M,Divorced,Other,14780165,VIP,2025-07-13,True
1794,Alina,Hassan,alina.hassan@yahoo.com,+92-319-1860039,1974-05-17,F,Widowed,PhD,1430818,Regular,2025-07-01,False
1795,Usman,Khan,usman.khan@yahoo.com,+92-331-6338193,1977-05-05,M,Married,PhD,1489539,Regular,2021-03-11,False
1796,Shahzad,Qureshi,shahzad.qureshi@outlook.com,+92-347-3168790,1970-02-24,F,Divorced,Higher Secondary,1081590,Regular,2024-07-14,True
1797,Zoya,Shah,zoya.shah@yahoo.com,+92-336-7881110,1960-08-19,Other,Widowed,Secondary,1468496,Regular,2022-11-09,True
1798,Zoya,Jafri,zoya.jafri@hotmail.com,+92-315-8371296,1979-12-12,F,Married,Bachelor,425318,Occasional,2022-09-02,True
1799,Umar,Saeed,umar.saeed@yahoo.com,+92-309-3986567,1966-09-27,M,Divorced,Higher Secondary,221481,Occasional,2021-12-18,True
1800,Nida,Raza,nida.raza@yahoo.com,+92-323-6194652,2006-11-06,F,Married,Secondary,262622,Occasional,2024-03-31,True
1801,Hassan,Siddiqui,hassan.siddiqui@yahoo.com,+92-302-2482772,1962-11-14,F,Married,Higher Secondary,688185,Regular,2024-07-03,False
1802,Sumaya,Hashmi,sumaya.hashmi@gmail.com,+92-339-2393948,1986-04-15,F,Married,Primary,1424867,Regular,2023-04-08,False
1803,Sadia,Farooq,sadia.farooq@yahoo.com,+92-315-5457942,2005-07-27,M,Divorced,Secondary,966707,Regular,2023-02-21,True
1804,Rabia,Zahid,rabia.zahid@hotmail.com,+92-325-1609445,1997-04-11,F,Single,Bachelor,368930,Occasional,2022-05-23,True
1805,Haris,Shah,haris.shah@yahoo.com,+92-338-9583307,1991-03-16,Other,Single,Higher Secondary,1303691,Regular,2021-07-24,True
1806,Zoya,Rehman,zoya.rehman@hotmail.com,+92-332-6909990,1966-06-03,Other,Widowed,Secondary,4158711,Premium,2023-01-30,True
1807,Hussein,Siddiqui,hussein.siddiqui@outlook.com,+92-327-6380629,2001-07-15,Other,Single,Other,14556664,VIP,2020-09-06,True
1808,Rabia,Saeed,rabia.saeed@yahoo.com,+92-333-6566797,1995-10-27,F,Single,Other,511210,Occasional,2025-04-12,True
1809,Fatima,Rizvi,fatima.rizvi@gmail.com,+92-309-8051871,1974-07-17,Other,Married,Primary,470930,Occasional,2020-09-20,True
1810,Rayyan,Rehman,rayyan.rehman@yahoo.com,+92-301-5415059,1994-04-21,F,Single,Master,545386,Regular,2022-01-29,True
1811,Fatima,Saleem,fatima.saleem@yahoo.com,+92-300-8277624,1954-07-19,Other,Divorced,PhD,1427878,Regular,2024-03-26,True
1812,Zoya,Waseem,zoya.waseem@hotmail.com,+92-331-4191860,1949-03-10,F,Divorced,Bachelor,814879,Regular,2022-12-25,False
1813,Shahzad,Farooq,shahzad.farooq@yahoo.com,+92-301-9702465,1976-01-11,Other,Divorced,Secondary,780121,Regular,2024-08-09,False
1814,Abdullah,Iqbal,abdullah.iqbal@yahoo.com,+92-310-3056286,1952-03-16,F,Married,Higher Secondary,1138863,Regular,2021-04-10,True
1815,Khadija,Qureshi,khadija.qureshi@hotmail.com,+92-333-8796106,1976-03-14,F,Widowed,Secondary,1322419,Regular,2022-11-12,False
1816,Hafsa,Saleem,hafsa.saleem@outlook.com,+92-341-9592789,1982-05-16,M,Single,Higher Secondary,12366489,VIP,2022-10-03,True
1817,Shahzad,Hashmi,shahzad.hashmi@yahoo.com,+92-316-4905529,1970-11-04,Other,Single,Other,1297006,Regular,2020-10-08,True
1818,Hassan,Hashmi,hassan.hashmi@gmail.com,+92-315-3982471,1964-03-24,Other,Single,Primary,685352,Occasional,2022-02-20,True
1819,Maryam,Raza,maryam.raza@outlook.com,+92-348-8221492,1961-09-09,M,Divorced,PhD,563078,Occasional,2025-02-11,True
1820,Sana,Raza,sana.raza@outlook.com,+92-324-5020662,2006-02-25,F,Divorced,Higher Secondary,754661,Regular,2023-04-19,True
1821,Rabia,Hashmi,rabia.hashmi@gmail.com,+92-347-9170730,1996-02-27,Other,Married,Secondary,1323806,Regular,2022-12-09,True
1822,Rabia,Khan,rabia.khan@hotmail.com,+92-320-4769512,1944-12-18,M,Married,Secondary,724607,Occasional,2025-08-08,False
1823,Jannat,Akhtar,jannat.akhtar@outlook.com,+92-305-9169934,1955-07-26,M,Divorced,Secondary,1345954,Regular,2024-06-24,True
1824,Ayan,Akhtar,ayan.akhtar@gmail.com,+92-312-2811597,1995-02-22,F,Married,Higher Secondary,4098380,Premium,2024-07-13,True
1825,Sana,Shah,sana.shah@gmail.com,+92-343-8035885,1960-10-14,M,Divorced,Other,7799603,VIP,2022-10-27,False
1826,Hassan,Zahid,hassan.zahid@yahoo.com,+92-321-8996090,1987-04-16,M,Single,Bachelor,666423,Regular,2021-01-17,True
1827,Muhammad,Zaidi,muhammad.zaidi@hotmail.com,+92-306-6982961,1954-01-12,F,Divorced,Higher Secondary,1294322,Regular,2023-09-24,True
1828,Ayesha,Rashid,ayesha.rashid@hotmail.com,+92-330-9964823,1967-05-22,M,Single,Higher Secondary,1400180,Regular,2024-09-12,True
1829,Ayesha,Hussain,ayesha.hussain@yahoo.com,+92-343-5108663,1960-07-17,Other,Married,Primary,561478,Regular,2021-11-23,True
1830,Hafsa,Abbas,hafsa.abbas@yahoo.com,+92-338-7478864,1954-01-06,F,Widowed,Primary,650693,Occasional,2025-03-26,True
1831,Maryam,Malik,maryam.malik@gmail.com,+92-310-5999289,1978-04-02,Other,Married,Higher Secondary,236690,Occasional,2023-08-01,False
1832,Zayan,Hussain,zayan.hussain@outlook.com,+92-313-9605667,2001-07-27,F,Divorced,Secondary,951027,Regular,2021-08-28,True
1833,Ayan,Tariq,ayan.tariq@gmail.com,+92-308-2270841,1976-01-11,Other,Divorced,Other,1065453,Regular,2023-05-02,True
1834,Fatima,Akhtar,fatima.akhtar@yahoo.com,+92-339-2781365,1951-01-27,F,Divorced,PhD,585531,Regular,2021-09-18,True
1835,Sadia,Zahid,sadia.zahid@yahoo.com,+92-327-9567936,1980-11-18,Other,Widowed,Bachelor,9889469,VIP,2025-02-26,True
1836,Amaan,Saeed,amaan.saeed@outlook.com,+92-312-6446557,1984-11-18,Other,Single,PhD,315005,Occasional,2020-11-07,True
1837,Yusuf,Tariq,yusuf.tariq@yahoo.com,+92-346-9617154,2000-02-14,F,Single,Primary,761888,Regular,2021-11-30,True
1838,Yusuf,Siddiqui,yusuf.siddiqui@hotmail.com,+92-304-9225078,1972-08-12,F,Widowed,Other,863500,Regular,2022-08-09,True
1839,Ali,Rashid,ali.rashid@yahoo.com,+92-315-1046130,1944-01-14,Other,Widowed,Other,1200457,Regular,2025-08-01,True
1840,Rabia,Malik,rabia.malik@yahoo.com,+92-317-4516521,1944-01-20,Other,Married,Master,1222072,Regular,2022-10-28,True
1841,Ibrahim,Akhtar,ibrahim.akhtar@gmail.com,+92-322-7755032,1997-06-12,M,Widowed,Higher Secondary,1148912,Regular,2022-10-07,True
1842,Ali,Iqbal,ali.iqbal@yahoo.com,+92-344-6173540,1969-04-05,Other,Single,Secondary,736591,Regular,2023-03-23,False
1843,Maryam,Iqbal,maryam.iqbal@yahoo.com,+92-307-8876325,1999-03-12,Other,Single,Primary,629238,Regular,2022-06-01,True
1844,Ayan,Siddiqui,ayan.siddiqui@hotmail.com,+92-316-4391163,1988-09-28,F,Widowed,Secondary,658248,Regular,2025-06-15,False
1845,Aisha,Hashmi,aisha.hashmi@hotmail.com,+92-319-6708341,1960-03-16,M,Married,Other,1226014,Regular,2024-05-28,False
1846,Ayesha,Akhtar,ayesha.akhtar@yahoo.com,+92-316-1583573,2006-10-01,M,Single,Secondary,738382,Occasional,2021-11-06,True
1847,Zoya,Rizwan,zoya.rizwan@yahoo.com,+92-348-3701415,1970-06-27,Other,Divorced,Primary,531466,Occasional,2023-04-11,False
1848,Rayyan,Khan,rayyan.khan@gmail.com,+92-343-5439806,1991-07-15,F,Widowed,Primary,251198,Occasional,2024-04-23,True
1849,Usman,Ahmed,usman.ahmed@hotmail.com,+92-346-8695559,1956-11-19,Other,Divorced,Secondary,655323,Regular,2021-05-05,True
1850,Hamza,Ali,hamza.ali@yahoo.com,+92-305-4740837,1999-09-06,F,Widowed,Master,763325,Regular,2022-11-17,False
1851,Zara,Khalid,zara.khalid@outlook.com,+92-340-7197202,2004-04-20,F,Single,Primary,4014229,Premium,2022-08-28,True
1852,Hussein,Khan,hussein.khan@hotmail.com,+92-329-5404502,1965-09-01,M,Widowed,PhD,399230,Occasional,2021-11-26,False
1853,Usman,Siddiqui,usman.siddiqui@gmail.com,+92-327-8117545,1994-12-12,F,Married,PhD,724464,Regular,2021-06-03,True
1854,Hamza,Ali,hamza.ali@yahoo.com,+92-321-3187332,1968-01-25,M,Divorced,Bachelor,4697225,Premium,2023-12-18,False
1855,Amina,Raza,amina.raza@yahoo.com,+92-348-1815976,1967-02-19,Other,Married,Higher Secondary,340762,Occasional,2024-01-01,True
1856,Yusuf,Iqbal,yusuf.iqbal@yahoo.com,+92-337-4725160,1983-02-12,Other,Single,PhD,1001943,Regular,2023-07-16,False
1857,Fatima,Hussain,fatima.hussain@outlook.com,+92-329-1760834,1997-03-16,M,Married,Primary,677900,Regular,2025-05-13,True
1858,Amina,Siddiqui,amina.siddiqui@hotmail.com,+92-339-9453843,1991-03-02,Other,Single,Secondary,478444,Occasional,2023-07-19,True
1859,Hafsa,Khalid,hafsa.khalid@outlook.com,+92-302-6193462,1985-07-17,F,Divorced,PhD,685298,Regular,2023-02-20,True
1860,Abdullah,Tariq,abdullah.tariq@yahoo.com,+92-324-3980581,1969-02-26,F,Married,PhD,702190,Occasional,2021-08-18,True
1861,Sana,Nadeem,sana.nadeem@hotmail.com,+92-314-1575707,2000-07-08,M,Divorced,Master,14531790,VIP,2022-12-12,False
1862,Yusuf,Nadeem,yusuf.nadeem@hotmail.com,+92-337-6944146,1992-06-03,F,Divorced,Primary,237189,Occasional,2021-09-30,True
1863,Ayesha,Nadeem,ayesha.nadeem@yahoo.com,+92-328-9099389,1991-09-27,Other,Divorced,Primary,813276,Regular,2022-07-11,True
1864,Nida,Zaidi,nida.zaidi@yahoo.com,+92-302-4582541,1981-12-04,Other,Widowed,Bachelor,2618784,Premium,2022-07-09,True
1865,Umar,Ali,umar.ali@hotmail.com,+92-335-8974609,1954-06-24,F,Divorced,Secondary,567615,Regular,2024-02-29,True
1866,Rayyan,Jafri,rayyan.jafri@yahoo.com,+92-348-8317016,1974-10-10,M,Single,PhD,14535696,VIP,2025-04-02,True
1867,Maryam,Hussain,maryam.hussain@yahoo.com,+92-314-7810418,1949-09-26,F,Widowed,PhD,1292990,Regular,2024-11-10,False
1868,Mariam,Qureshi,mariam.qureshi@yahoo.com,+92-330-8429893,1987-04-18,F,Single,Primary,2374512,Premium,2023-02-15,False
1869,Usman,Khan,usman.khan@yahoo.com,+92-319-9938941,2006-05-18,M,Single,Secondary,1192518,Regular,2022-03-25,True
1870,Yusuf,Abbas,yusuf.abbas@yahoo.com,+92-308-8131815,1981-02-26,Other,Divorced,Bachelor,723105,Regular,2023-11-15,True
1871,Zayan,Siddiqui,zayan.siddiqui@yahoo.com,+92-327-5527198,1976-07-02,F,Single,Bachelor,1080083,Regular,2024-02-24,True
1872,Sadia,Khalid,sadia.khalid@gmail.com,+92-332-7285472,1988-12-18,M,Widowed,Master,9219860,VIP,2023-10-04,True
1873,Fatima,Naeem,fatima.naeem@yahoo.com,+92-334-9062739,1992-08-10,F,Married,Primary,461129,Occasional,2023-05-08,True
1874,Hamza,Khan,hamza.khan@hotmail.com,+92-335-1219573,1952-07-01,Other,Married,Higher Secondary,3894452,Premium,2023-12-07,True
1875,Amina,Raza,amina.raza@yahoo.com,+92-335-9656879,1980-04-13,M,Single,Master,980407,Regular,2022-07-07,True
1876,Mariam,Rizvi,mariam.rizvi@hotmail.com,+92-329-9398056,1944-11-09,F,Married,Bachelor,977575,Regular,2021-07-28,False
1877,Ali,Saeed,ali.saeed@yahoo.com,+92-302-7733359,1953-04-15,F,Widowed,Bachelor,771851,Regular,2022-11-16,True
1878,Hassan,Qureshi,hassan.qureshi@hotmail.com,+92-331-9514687,1997-01-14,M,Married,Bachelor,10092677,VIP,2022-10-09,True
1879,Haris,Iqbal,haris.iqbal@gmail.com,+92-308-2740463,1985-12-25,F,Divorced,Master,317582,Occasional,2024-09-03,True
1880,Alina,Ahmed,alina.ahmed@gmail.com,+92-334-5195750,1987-06-13,F,Divorced,Secondary,965272,Regular,2024-08-08,False
1881,Usman,Hassan,usman.hassan@yahoo.com,+92-301-9239132,1996-08-23,M,Married,Master,682518,Regular,2024-10-22,False
1882,Mariam,Saeed,mariam.saeed@yahoo.com,+92-339-2746591,1987-09-16,F,Married,Higher Secondary,4185692,Premium,2024-12-14,True
1883,Rayyan,Hassan,rayyan.hassan@hotmail.com,+92-306-9224422,2002-11-26,Other,Married,Higher Secondary,320414,Occasional,2025-08-17,True
1884,Sadia,Qureshi,sadia.qureshi@gmail.com,+92-341-6629478,1974-07-13,F,Divorced,PhD,964149,Regular,2025-03-06,True
1885,Hania,Waseem,hania.waseem@hotmail.com,+92-337-2369798,1970-06-21,M,Single,PhD,723401,Occasional,2022-07-17,False
1886,Hassan,Abbas,hassan.abbas@outlook.com,+92-306-8368462,1964-06-23,Other,Married,Other,426902,Occasional,2022-05-24,True
1887,Bilal,Abbas,bilal.abbas@gmail.com,+92-311-5236139,1986-02-10,M,Single,Secondary,3175689,Premium,2024-12-24,True
1888,Hania,Ahmed,hania.ahmed@gmail.com,+92-346-3815586,1961-09-25,Other,Divorced,Other,1085608,Regular,2024-06-01,False
1889,Abdullah,Naeem,abdullah.naeem@yahoo.com,+92-314-9391806,2005-11-18,Other,Married,Master,434807,Occasional,2021-07-01,True
1890,Ahmed,Hassan,ahmed.hassan@hotmail.com,+92-326-9501834,1959-09-18,F,Married,Primary,617631,Regular,2021-11-14,True
1891,Rayyan,Hussain,rayyan.hussain@outlook.com,+92-315-3893975,1977-02-16,Other,Widowed,PhD,939717,Regular,2021-07-03,False
1892,Umar,Iqbal,umar.iqbal@hotmail.com,+92-300-3870461,1971-09-21,Other,Married,Primary,1464310,Regular,2022-10-25,True
1893,Noor,Rizvi,noor.rizvi@hotmail.com,+92-307-5603069,2001-03-16,M,Married,Secondary,781009,Occasional,2023-12-11,True
1894,Aisha,Rashid,aisha.rashid@yahoo.com,+92-338-5667095,2003-12-04,Other,Married,Bachelor,1263560,Regular,2021-06-15,True
1895,Usman,Naeem,usman.naeem@hotmail.com,+92-336-9337176,1945-08-04,Other,Married,Higher Secondary,492383,Occasional,2022-02-03,False
1896,Bilal,Saleem,bilal.saleem@gmail.com,+92-314-2373816,1956-08-19,M,Widowed,Bachelor,880995,Regular,2023-08-06,True
1897,Zain,Hussain,zain.hussain@yahoo.com,+92-300-2197262,1993-07-15,F,Widowed,PhD,1071711,Regular,2020-12-28,True
1898,Ali,Hashmi,ali.hashmi@gmail.com,+92-326-2282782,1974-06-11,F,Married,Other,712988,Regular,2023-03-07,True
1899,Hania,Nadeem,hania.nadeem@gmail.com,+92-314-1139438,1997-05-16,Other,Divorced,Bachelor,2320168,Premium,2024-07-07,True
1900,Umar,Shah,umar.shah@yahoo.com,+92-333-4710664,1945-02-01,F,Widowed,PhD,550336,Occasional,2024-12-19,True
1901,Zara,Naeem,zara.naeem@hotmail.com,+92-310-4662837,1954-07-02,Other,Divorced,Secondary,3291859,Premium,2023-06-29,True
1902,Rayyan,Zaidi,rayyan.zaidi@hotmail.com,+92-302-5470928,1977-03-11,F,Widowed,Other,786938,Occasional,2024-08-14,True
1903,Mariam,Nadeem,mariam.nadeem@hotmail.com,+92-334-3769508,1953-10-07,Other,Single,Secondary,1169982,Regular,2025-08-22,False
1904,Hafsa,Hassan,hafsa.hassan@gmail.com,+92-307-4696030,1944-12-14,Other,Married,Other,534907,Occasional,2022-03-15,False
1905,Jannat,Farooq,jannat.farooq@hotmail.com,+92-318-5647277,2004-11-02,Other,Widowed,Bachelor,1065544,Regular,2024-06-02,True
1906,Abdullah,Siddiqui,abdullah.siddiqui@yahoo.com,+92-300-5057192,1950-05-09,F,Widowed,Higher Secondary,3571768,Premium,2024-10-24,True
1907,Hussein,Rashid,hussein.rashid@outlook.com,+92-325-4680532,1973-08-15,M,Divorced,PhD,11939976,VIP,2024-09-24,True
1908,Shahzad,Naeem,shahzad.naeem@yahoo.com,+92-339-4491747,1948-09-23,M,Married,Bachelor,1149451,Regular,2020-12-17,True
1909,Noor,Jafri,noor.jafri@hotmail.com,+92-310-7164851,1946-12-28,M,Divorced,Master,1309754,Regular,2025-03-09,False
1910,Rayyan,Malik,rayyan.malik@hotmail.com,+92-347-3448188,1957-07-15,M,Divorced,Master,595973,Regular,2025-07-27,True
1911,Yusuf,Raza,yusuf.raza@yahoo.com,+92-332-8283308,1997-11-18,Other,Divorced,Higher Secondary,1103679,Regular,2023-05-06,False
1912,Arham,Zaidi,arham.zaidi@yahoo.com,+92-300-3414042,1944-03-24,Other,Single,Secondary,1172194,Regular,2021-08-27,True
1913,Rayyan,Hassan,rayyan.hassan@yahoo.com,+92-321-5051435,1948-10-28,M,Divorced,PhD,817502,Regular,2025-02-21,True
1914,Umar,Ahmed,umar.ahmed@yahoo.com,+92-331-6857311,1954-07-27,Other,Widowed,Secondary,922779,Regular,2024-03-12,True
1915,Mahnoor,Nadeem,mahnoor.nadeem@outlook.com,+92-335-8123824,1987-03-05,F,Widowed,Bachelor,1141627,Regular,2025-03-16,True
1916,Zoya,Siddiqui,zoya.siddiqui@yahoo.com,+92-349-8127601,1966-12-02,M,Married,Primary,217926,Occasional,2024-12-28,True
1917,Nida,Naqvi,nida.naqvi@hotmail.com,+92-328-9088362,1978-12-15,Other,Divorced,Higher Secondary,846683,Regular,2025-07-06,True
1918,Fatima,Akhtar,fatima.akhtar@hotmail.com,+92-347-2784008,1998-04-08,F,Single,Secondary,520747,Regular,2021-03-22,True
1919,Aisha,Abbas,aisha.abbas@gmail.com,+92-305-6977030,1995-09-26,M,Widowed,Primary,640356,Occasional,2021-10-13,True
1920,Bilal,Rizvi,bilal.rizvi@gmail.com,+92-342-2011242,2001-02-19,Other,Married,Higher Secondary,572788,Occasional,2024-11-14,True
1921,Fatima,Rizwan,fatima.rizwan@gmail.com,+92-333-2823936,1969-11-21,M,Single,PhD,1353831,Regular,2024-09-29,True
1922,Jannat,Rizvi,jannat.rizvi@hotmail.com,+92-330-5767081,1963-10-22,M,Widowed,PhD,11491635,VIP,2021-10-09,True
1923,Alina,Siddiqui,alina.siddiqui@gmail.com,+92-345-1960148,1971-01-22,F,Married,PhD,685343,Regular,2021-05-17,True
1924,Ibrahim,Farooq,ibrahim.farooq@outlook.com,+92-316-7431058,1995-11-19,M,Married,Bachelor,1353907,Regular,2022-05-06,True
1925,Zayan,Malik,zayan.malik@yahoo.com,+92-334-3577092,1973-12-19,M,Single,Bachelor,644510,Occasional,2021-07-13,True
1926,Rabia,Malik,rabia.malik@outlook.com,+92-327-6925275,1957-06-22,Other,Single,PhD,2264785,Premium,2022-08-30,True
1927,Alina,Ahmed,alina.ahmed@outlook.com,+92-329-4223078,2006-07-23,M,Widowed,PhD,1192622,Regular,2023-05-17,False
1928,Aisha,Hashmi,aisha.hashmi@yahoo.com,+92-318-7467297,1986-01-07,M,Married,Primary,792025,Regular,2023-10-04,True
1929,Hafsa,Naeem,hafsa.naeem@hotmail.com,+92-334-7482644,1963-10-28,F,Married,PhD,718190,Regular,2022-03-13,True
1930,Jannat,Zaidi,jannat.zaidi@hotmail.com,+92-334-1559140,1989-04-10,M,Widowed,PhD,970868,Regular,2024-05-17,True
1931,Zayan,Rashid,zayan.rashid@outlook.com,+92-343-2854971,1945-11-25,Other,Widowed,Other,615567,Regular,2022-03-10,True
1932,Muhammad,Saleem,muhammad.saleem@gmail.com,+92-309-1677992,1957-09-08,F,Divorced,PhD,1057441,Regular,2024-03-04,True
1933,Fatima,Malik,fatima.malik@hotmail.com,+92-341-9011382,1954-04-28,Other,Widowed,Higher Secondary,1002104,Regular,2023-06-28,True
1934,Yusuf,Khalid,yusuf.khalid@hotmail.com,+92-337-4488711,1988-04-05,Other,Divorced,PhD,1012197,Regular,2022-02-22,True
1935,Bilal,Rizvi,bilal.rizvi@gmail.com,+92-301-3551444,1981-08-16,F,Married,Master,1013130,Regular,2024-09-22,False
1936,Rayyan,Raza,rayyan.raza@outlook.com,+92-309-4561045,1985-08-20,M,Divorced,Secondary,767638,Regular,2021-08-23,True
1937,Bilal,Saeed,bilal.saeed@outlook.com,+92-323-4402285,1952-01-15,M,Widowed,Primary,1029346,Regular,2022-04-22,True
1938,Ahmed,Farooq,ahmed.farooq@outlook.com,+92-314-5196161,1944-04-19,F,Divorced,Other,1210242,Regular,2021-09-12,True
